route_pattern_id,route_id,direction_id,route_pattern_name,route_pattern_time_desc,route_pattern_typicality,route_pattern_sort_order,representative_trip_id
436-_-0,436,0,"Central Square, Lynn - Liberty Tree Mall",,1,54360022,42997551
436-1-0,436,0,"Central Square, Lynn - North Shore Mall",Weekday mornings only,2,54360086,42997569
436-2-0,436,0,"Central Square, Lynn - Goodwins Circle",,3,54360092,42997576
436-3-0,436,0,Neptune Towers - Goodwins Circle,School days only,3,54360097,42997806
436-_-1,436,1,"Liberty Tree Mall - Central Square, Lynn",,1,54360131,42997559
436-1-1,436,1,"North Shore Mall - Central Square, Lynn",Weekdays only,2,54360184,42997573
436-2-1,436,1,"Goodwins Circle - Central Square, Lynn",Mornings only,3,54360191,43146250
436-3-1,436,1,Goodwins Circle - Neptune Towers,Weekday mornings only,3,54360196,42997577
436-8-1,436,1,Broadway & Conomo Ave - Lynn Bus Garage,School days only,3,54360198,42997800
436-9-1,436,1,Goodridge St & Memorial Park Ave - Lynn Bus Garage,School days only,3,54360198,42997822
439-3-0,439,0,Wonderland Station - Nahant,Weekdays only,1,54390052,42997774
439-_-0,439,0,"Central Square, Lynn - Nahant",Weekdays only,2,54390071,42997659
439-2-0,439,0,"Central Square, Lynn - Nahant via Cliff St",AM peak hours only,2,54390076,42997748
439-_-1,439,1,"Nahant - Central Square, Lynn",Weekdays only,1,54390135,42997658
439-3-1,439,1,Nahant - Wonderland Station,Weekdays only,2,54390164,42997791
441-7-0,441,0,Wonderland Station - Marblehead via Paradise Rd,,1,54410017,42997976
441-5-0,441,0,Wonderland - Marblehead via Paradise Rd (Omits Pnt of Pines),Weekdays only,2,54410084,42997973
441-9-0,441,0,Lynn Bus Garage - Marblehead via Paradise Rd,Early mornings only,3,54410097,42998400
441-7-1,441,1,Marblehead - Wonderland Station via Paradise Rd,,1,54410116,42997988
441-5-1,441,1,Marblehead - Wonderland via Paradise Rd (Omits Pnt of Pines),Weekdays only,2,54410183,42997983
441442-1-0,441442,0,"Wonderland Station - Ocean St, Lynn",Weekdays only,1,54411000,42997968
441442-1-1,441442,1,"Ocean St, Lynn - Wonderland Station",Weekdays only,1,54411100,42997974
442-7-0,442,0,Wonderland Station - Marblehead via Humphrey St,,1,54420013,42997972
442-5-0,442,0,Wonderland - Marblehead via Humphrey St (Omits Pnt of Pines),Weekdays only,2,54420088,42998073
442-9-0,442,0,Lynn Bus Garage - Marblehead via Humphrey St,Mornings only,3,54420098,42998402
442-7-1,442,1,Marblehead - Wonderland Station via Humphrey St,,1,54420115,42997969
442-5-1,442,1,Marblehead - Wonderland via Humphrey St (Omits Pnt of Pines),Weekdays only,2,54420186,42997981
442-9-1,442,1,Marblehead - Lynn Bus Garage via Humphrey St,Evenings only,3,54420198,42998399
450-8-0,450,0,Haymarket Station - Salem Depot,Weekdays only,1,54500053,42997472
450-7-0,450,0,Wonderland Station - Salem Depot,,1,54500056,43146701
450-9-0,450,0,Lynn Bus Garage - Salem Depot,Mornings only,3,54500090,42997825
450-7-1,450,1,Salem Depot - Wonderland Station,,1,54500151,43146702
450-8-1,450,1,Salem Depot - Haymarket Station,Weekdays only,1,54500151,42997445
450-9-1,450,1,Salem Depot - Lynn Bus Garage,Late nights only,3,54500197,42997823
451-_-0,451,0,Salem Depot - North Beverly Station via Cabot St,Weekdays only,1,54510034,42997580
451-1-0,451,0,Salem Depot - North Beverly Station via Tozer Rd,Weekday mornings only,2,54510065,42997593
451-1-1,451,1,North Beverly Station - Salem Depot via Tozer Rd,Weekdays only,1,54510141,42997588
451-_-1,451,1,North Beverly Station - Salem Depot via Cabot St,Weekdays only,1,54510158,42997585
455-6-0,455,0,Wonderland Station - Salem Depot,Weekdays only,1,54550050,42997505
455-7-0,455,0,Wonderland Station - Salem Depot (Omits Shetland Park),,1,54550051,43146345
455-8-0,455,0,Lynn Bus Garage - Salem Depot (Omits Shetland Park),Early mornings only,3,54550098,43146343
455-9-0,455,0,Lynn Bus Garage - Salem Depot,Weekday early mornings only,3,54550099,42997829
455-6-1,455,1,Salem Depot - Wonderland Station,Weekdays only,1,54550151,42997494
455-7-1,455,1,Salem Depot - Wonderland Station (Omits Shetland Park),,1,54550153,43146313
455-5-1,455,1,"Central Square, Lynn - Wonderland Station",Early mornings only,3,54550197,42997493
455-3-1,455,1,Brookline St & Empire St - Lynn Bus Garage,School days only,3,54550199,42997807
455-8-1,455,1,Salem Depot - Lynn Bus Garage (Omits Shetland Park),Evenings only,3,54550199,43146337
456-_-0,456,0,"Central Square, Lynn - Salem Depot",Weekdays only,1,54560014,42997602
456-9-0,456,0,Lynn Bus Garage - Salem Depot,Weekday mornings only,2,54560085,42997827
456-_-1,456,1,"Salem Depot - Central Square, Lynn",Weekdays only,1,54560100,42997596
465-_-0,465,0,Salem Depot - Danvers Square via Liberty Tree Mall,,1,54650006,42997611
465-1-0,465,0,Salem Depot - Danvers Square via North St,Weekdays only,3,54650093,42997609
465-_-1,465,1,Danvers Square - Salem Depot via Liberty Tree Mall,,1,54650111,42997612
465-1-1,465,1,Danvers Square - Salem Depot via North St,Weekday mornings only,2,54650188,42997608
501-1-0,501,0,Federal St & Franklin St - Brighton Center via Newton Corner,,1,55010041,42868140
501-_-0,501,0,Federal St & Franklin St - Brighton Center via Cambridge St,,1,55010058,42868126
501-_-1,501,1,Brighton Center - Federal St & Franklin St,,1,55010125,42867912
501-3-1,501,1,Brighton Center - Federal St & Franklin St via Cambridge St,Weekdays only,2,55010174,42868137
502-2-0,502,0,Copley Station - Watertown Yard,Weekdays only,1,55020045,42868551
502-_-0,502,0,Copley Station - Watertown Yard via Newton Corner,AM peak hours only,1,55020054,42868531
502-_-1,502,1,Watertown Yard - Copley Station,Weekdays only,1,55020100,42868530
503-1-0,503,0,Copley Square - Brighton Center via Newton Corner,Weekdays only,1,55030043,42868559
503-_-0,503,0,Copley Square - Brighton Center via Cambridge St,Weekday mornings only,1,55030056,42868554
503-_-1,503,1,Brighton Center - Copley Square,Weekdays only,1,55030136,42868547
503-1-1,503,1,Brighton Center - Copley Square via Cambridge St,Weekdays only,2,55030163,42868744
504-2-0,504,0,Federal & Franklin - Watertown via Copley Sq and Newton Crnr,,1,55040031,42868612
504-3-0,504,0,Federal St & Franklin St - Watertown Yard,Weekdays only,2,55040081,42868653
504-_-0,504,0,Federal St & Franklin St - Watertown Yard via Newton Corner,Weekdays only,2,55040086,42868598
504-2-1,504,1,Watertown Yard - Federal St & Franklin St via Copley Square,,1,55040129,42868613
504-_-1,504,1,Watertown Yard - Federal St & Franklin St,Weekdays only,2,55040170,42868597
505-1-0,505,0,Federal St & Franklin St - Waltham Center via School St,Weekdays only,1,55050046,42867740
505-_-0,505,0,Federal St & Franklin St - Waltham Center,Weekdays only,1,55050053,42867757
505-_-1,505,1,Waltham Center - Federal St & Franklin St via School St,Weekdays only,1,55050129,42867756
505-1-1,505,1,Waltham Center - Federal St & Franklin St,Weekdays only,2,55050170,42867741
553-7-0,553,0,Newton Corner - Roberts,,1,55530045,42897327
553-_-0,553,0,Federal St & Franklin St - Roberts,Weekdays only,1,55530057,42867737
553-1-0,553,0,Federal St & Franklin St - Waltham Center,Weekday evenings only,3,55530096,42867956
553-7-1,553,1,Roberts - Newton Corner,,1,55530142,42867775
553-_-1,553,1,Roberts - Federal St & Franklin St,Weekdays only,1,55530159,42867788
553-1-1,553,1,Waltham Center - Federal St & Franklin St,Weekday evenings only,3,55530198,42867732
554-_-0,554,0,Federal St & Franklin St - Waverley Square,Weekdays only,1,55540016,42867735
554-2-0,554,0,Federal St & Franklin St - Waverley Square via Trapelo Rd,Weekday mornings only,2,55540083,42867819
554-_-1,554,1,Waverley Square - Federal St & Franklin St,Weekdays only,1,55540116,42867808
554-2-1,554,1,Waverley Square - Federal St & Franklin St via Trapelo Rd,Weekdays only,2,55540183,42867736
556-7-0,556,0,Newton Corner - Waltham Highlands,Weekdays only,1,55560042,42867805
556-_-0,556,0,Federal St & Franklin St - Waltham Highlands,Weekdays only,1,55560057,42867738
556-7-1,556,1,Waltham Highlands - Newton Corner,Weekdays only,1,55560147,42867804
556-_-1,556,1,Waltham Highlands - Federal St & Franklin St,Weekdays only,1,55560152,42867739
558-_-0,558,0,Federal St & Franklin St - Riverside Station,Weekdays only,1,55580040,42867797
558-7-0,558,0,Newton Corner - Riverside Station,Weekdays only,1,55580060,42867872
558-_-1,558,1,Riverside Station - Federal St & Franklin St,Weekdays only,1,55580138,42867877
558-7-1,558,1,Riverside Station - Newton Corner,Weekdays only,2,55580161,42867871
710-1-0,710,0,Fellsway Plaza - North Medford,Weekdays only,1,57100058,43205581
710-_-0,710,0,Wellington Station - North Medford,Weekdays only,2,57100075,43205575
710-4-0,710,0,Wellington Station - North Medford (Omits Meadow Glen Mall),AM peak hours only,2,57100083,43205576
710-2-0,710,0,Fellsway Plaza - Meadow Glen Mall,Weekday middays only,3,57100091,43205583
710-3-0,710,0,Meadow Glen Mall - North Medford,Weekday middays only,3,57100091,43205584
710-1-1,710,1,North Medford - Fellsway Plaza,Weekdays only,1,57100141,43205578
710-4-1,710,1,North Medford - Wellington Station (Omits Meadow Glen Mall),Weekdays only,2,57100178,43205573
710-_-1,710,1,North Medford - Wellington Station,PM peak hours only,2,57100180,43205591
712-_-0,712,0,"Orient Heights Station, South Busway - Point Shirley",,1,57120050,43204742
712-1-0,712,0,"Orient Heights Station, South Busway - Winthrop Beach",,2,57120079,43204747
712-2-0,712,0,"Orient Heights Station, North Busway - Point Shirley",Weekdays only,2,57120084,43204688
712-3-0,712,0,"Orient Heights Station, North Busway - Winthrop Beach",Weekday mornings only,2,57120086,43204746
712-1-1,712,1,"Winthrop Beach - Orient Heights Station, South Busway",,1,57120148,43204690
712-3-1,712,1,"Winthrop Beach - Orient Heights Station, North Busway",Weekdays only,2,57120173,43204689
712-_-1,712,1,"Point Shirley - Orient Heights Station, South Busway",,2,57120183,43204744
712-2-1,712,1,"Point Shirley - Orient Heights Station, North Busway",Weekday mornings only,3,57120194,43204741
713-1-0,713,0,"Orient Heights Station, South Busway - Winthrop Beach",,1,57130050,43204801
713-3-0,713,0,"Orient Heights Station, North Busway - Winthrop Beach",Weekdays only,2,57130073,43204787
713-_-0,713,0,Orient Heights Station  - Point Shirley (South Busway),,2,57130081,43204784
713-2-0,713,0,"Orient Heights Station, North Busway - Point Shirley",Weekday mornings only,3,57130094,43204782
713-_-1,713,1,Point Shirley - Orient Heights Station  (South Busway),,1,57130148,43204664
713-1-1,713,1,"Winthrop Beach - Orient Heights Station, South Busway",,2,57130182,43204749
713-2-1,713,1,"Point Shirley - Orient Heights Station, North Busway",Weekdays only,2,57130184,43204660
713-3-1,713,1,"Winthrop Beach - Orient Heights Station, North Busway",Weekdays only,2,57130184,43204734
714-_-0,714,0,Hingham Depot - Pemberton Point,,1,57140042,43205597
714-1-0,714,0,Hingham Depot - Pemberton Point via Hull Medical Center,Weekdays only,2,57140076,43205596
714-2-0,714,0,Hingham Depot - Pemberton Point via Washington Blvd,Weekdays only,2,57140080,43205613
714-_-1,714,1,Pemberton Point - Hingham Depot,,1,57140153,43205607
714-1-1,714,1,Pemberton Point - Hingham Depot via Hull Medical Center,Weekday middays only,2,57140162,43205598
714-2-1,714,1,Pemberton Point - Hingham Depot via Washington Blvd,Weekdays only,2,57140183,43205599
716-_-0,716,0,Mattapan Station - Cobbs Corner,,1,57160000,43205543
716-_-1,716,1,Cobbs Corner - Mattapan Station,,1,57160100,43205538
Shuttle-AlewifeHarvard-0-0,Shuttle-AlewifeHarvard,0,Alewife - Harvard,,4,60200099,43145895-AlewifeHarvard1
Shuttle-AlewifeHarvard-0-1,Shuttle-AlewifeHarvard,1,Harvard - Alewife,,4,60200199,43145809-AlewifeHarvard1
Shuttle-ForgeParkReadville-0-0,Shuttle-ForgeParkReadville,0,Readville - Forge Park/495,,4,61750099,CR-Saturday-Fall-19-1703-ForgeParkReadvilleForgeParkSouthStation1
Shuttle-ForgeParkReadville-0-1,Shuttle-ForgeParkReadville,1,Forge Park/495 - Readville,,4,61750199,CR-Saturday-Fall-19-1702-ForgeParkReadvilleForgeParkSouthStation1
Shuttle-ForgeParkSouthStation-0-0,Shuttle-ForgeParkSouthStation,0,South Station - Forge Park/495,,4,61760099,CR-Saturday-Fall-19-1719-ForgeParkReadvilleForgeParkSouthStation1
Shuttle-ForgeParkSouthStation-0-1,Shuttle-ForgeParkSouthStation,1,Forge Park/495 - South Station,,4,61760199,CR-Saturday-Fall-19-1716-ForgeParkReadvilleForgeParkSouthStation1
Shuttle-HaymarketSullivan-0-0,Shuttle-HaymarketSullivan,0,Sullivan - Haymarket,,4,61975099,43032078-20:45-HaySullTufts1
Shuttle-HaymarketSullivan-0-1,Shuttle-HaymarketSullivan,1,Haymarket - Sullivan,,4,61975199,43032203-20:45-HaySullTufts1
Shuttle-KenmoreReservoir-0-0,Shuttle-KenmoreReservoir,0,Kenmore - Reservoir,,4,62010099,43021150-KenmoreReservoir1
Shuttle-KenmoreReservoir-0-1,Shuttle-KenmoreReservoir,1,Reservoir - Kenmore,,4,62010199,43021114-KenmoreReservoir1
