added_route_id,trip_id
442,42997999
441,42998002
442,42998002
441,42998008
442,42998008
441,42998010
442,42998010
441,42998012
442,42998012
441,42998014
442,42998014
441,42998026
442,42998026
441,42998029
442,42998029
441,42998033
442,42998033
441,42998039
442,42998039
441,42998045
442,42998045
441,42998047
442,42998047
441,42998048
442,42998048
441,42998051
442,42998051
441,42998052
442,42998052
441,42998055
442,42998055
441,42998059
442,42998059
441,42998067
442,42998067
441,42998080
442,42998080
441,42998088
442,42998088
441,42998429
442,42998429
441,42999487
442,42999487
441,42999499
442,42999499
441,42999504
442,42999504
441,42999506
442,42999506
441,42999508
442,42999508
441,42999511
442,42999511
441,42999512
442,42999512
441,42999515
442,42999515
441,42999521
442,42999521
441,42999523
442,42999523
441,42999525
442,42999525
441,42999527
442,42999527
441,42999539
442,42999539
441,42999542
442,42999542
441,42999546
442,42999546
441,42999552
442,42999552
441,42999558
442,42999558
441,42999560
442,42999560
441,42999561
442,42999561
441,42999564
442,42999564
441,42999565
442,42999565
441,42999568
442,42999568
441,42999572
442,42999572
441,42999580
442,42999580
441,42999593
442,42999593
441,42999601
442,42999601
441,42999928
442,42999928
62,42933144
76,42933144
62,42933146
76,42933146
62,42933148
76,42933148
62,42933150
76,42933150
62,42933152
76,42933152
62,42933154
76,42933154
62,42933159
76,42933159
62,42933161
76,42933161
62,42933163
76,42933163
62,42933165
76,42933165
62,42933169
76,42933169
62,42933171
76,42933171
62,42937635
76,42937635
62,42937637
76,42937637
62,42937639
76,42937639
62,42937641
76,42937641
62,42937643
76,42937643
62,42937645
76,42937645
62,42937650
76,42937650
62,42937652
76,42937652
62,42937654
76,42937654
62,42937656
76,42937656
62,42937660
76,42937660
62,42937662
76,42937662
62,42933145
76,42933145
62,42933147
76,42933147
62,42933149
76,42933149
62,42933151
76,42933151
62,42933153
76,42933153
62,42933155
76,42933155
62,42933158
76,42933158
62,42933160
76,42933160
62,42933162
76,42933162
62,42933164
76,42933164
62,42933166
76,42933166
62,42933170
76,42933170
62,42937636
76,42937636
62,42937638
76,42937638
62,42937640
76,42937640
62,42937642
76,42937642
62,42937644
76,42937644
62,42937646
76,42937646
62,42937649
76,42937649
62,42937651
76,42937651
62,42937653
76,42937653
62,42937655
76,42937655
62,42937657
76,42937657
62,42937661
76,42937661
741,43160893
742,43160893
743,43160893
741,43160894
742,43160894
743,43160894
741,43161129
742,43161129
743,43161129
741,43161433
742,43161433
743,43161433
741,43161434
742,43161434
743,43161434
741,43161435
742,43161435
743,43161435
741,43161444
742,43161444
743,43161444
741,43161445
742,43161445
743,43161445
741,43161882
742,43161882
743,43161882
741,43161884
742,43161884
743,43161884
741,43161885
742,43161885
743,43161885
741,43161886
742,43161886
743,43161886
741,43161889
742,43161889
743,43161889
741,43161890
742,43161890
743,43161890
741,43161891
742,43161891
743,43161891
741,43161893
742,43161893
743,43161893
741,43161894
742,43161894
743,43161894
741,43161896
742,43161896
743,43161896
741,43161899
742,43161899
743,43161899
741,43161919
742,43161919
743,43161919
741,43161920
742,43161920
743,43161920
741,43161921
742,43161921
743,43161921
741,43161922
742,43161922
743,43161922
741,43161923
742,43161923
743,43161923
741,43161924
742,43161924
743,43161924
741,43161925
742,43161925
743,43161925
741,43161926
742,43161926
743,43161926
741,43161927
742,43161927
743,43161927
741,43161928
742,43161928
743,43161928
741,43161929
742,43161929
743,43161929
741,43161930
742,43161930
743,43161930
741,43161931
742,43161931
743,43161931
741,43161932
742,43161932
743,43161932
741,43161933
742,43161933
743,43161933
741,43161965
742,43161965
743,43161965
741,43161966
742,43161966
743,43161966
741,43161967
742,43161967
743,43161967
741,43161968
742,43161968
743,43161968
741,43161969
742,43161969
743,43161969
741,43161970
742,43161970
743,43161970
741,43161971
742,43161971
743,43161971
741,43161972
742,43161972
743,43161972
741,43161973
742,43161973
743,43161973
741,43161974
742,43161974
743,43161974
741,43161975
742,43161975
743,43161975
741,43161976
742,43161976
743,43161976
741,43161977
742,43161977
743,43161977
741,43161978
742,43161978
743,43161978
741,43161979
742,43161979
743,43161979
741,43161980
742,43161980
743,43161980
741,43161981
742,43161981
743,43161981
741,43161982
742,43161982
743,43161982
741,43161983
742,43161983
743,43161983
741,43161984
742,43161984
743,43161984
741,43161985
742,43161985
743,43161985
741,43161986
742,43161986
743,43161986
741,43161987
742,43161987
743,43161987
741,43161988
742,43161988
743,43161988
741,43161989
742,43161989
743,43161989
741,43161990
742,43161990
743,43161990
741,43161991
742,43161991
743,43161991
741,43161992
742,43161992
743,43161992
741,43161993
742,43161993
743,43161993
741,43161994
742,43161994
743,43161994
741,43161995
742,43161995
743,43161995
741,43162034
742,43162034
743,43162034
741,43162035
742,43162035
743,43162035
741,43162053
742,43162053
743,43162053
741,43162061
742,43162061
743,43162061
741,43162062
742,43162062
743,43162062
741,43162068
742,43162068
743,43162068
741,43162118
742,43162118
743,43162118
741,43162168
742,43162168
743,43162168
741,43162200
742,43162200
743,43162200
741,43162209
742,43162209
743,43162209
741,43162464
742,43162464
743,43162464
741,43162465
742,43162465
743,43162465
741,43162466
742,43162466
743,43162466
741,43162467
742,43162467
743,43162467
741,43162468
742,43162468
743,43162468
741,43162585
742,43162585
743,43162585
741,43166944
742,43166944
743,43166944
741,43166956
742,43166956
743,43166956
741,43166957
742,43166957
743,43166957
741,43166958
742,43166958
743,43166958
741,43166959
742,43166959
743,43166959
741,43166960
742,43166960
743,43166960
741,43166961
742,43166961
743,43166961
741,43166962
742,43166962
743,43166962
741,43166963
742,43166963
743,43166963
741,43166964
742,43166964
743,43166964
741,43166965
742,43166965
743,43166965
741,43166966
742,43166966
743,43166966
741,43166967
742,43166967
743,43166967
741,43166968
742,43166968
743,43166968
741,43166977
742,43166977
743,43166977
741,43166994
742,43166994
743,43166994
741,43167003
742,43167003
743,43167003
741,43167005
742,43167005
743,43167005
741,43167006
742,43167006
743,43167006
741,43167019
742,43167019
743,43167019
741,43167031
742,43167031
743,43167031
741,43167035
742,43167035
743,43167035
741,43167043
742,43167043
743,43167043
741,43167050
742,43167050
743,43167050
741,43167061
742,43167061
743,43167061
741,43167074
742,43167074
743,43167074
741,43167084
742,43167084
743,43167084
741,43167239
742,43167239
743,43167239
741,43167262
742,43167262
743,43167262
741,43167271
742,43167271
743,43167271
741,43167272
742,43167272
743,43167272
741,43167273
742,43167273
743,43167273
741,43167289
742,43167289
743,43167289
741,43167290
742,43167290
743,43167290
741,43167291
742,43167291
743,43167291
741,43167292
742,43167292
743,43167292
741,43167293
742,43167293
743,43167293
741,43167515
742,43167515
743,43167515
741,43167519
742,43167519
743,43167519
741,43167520
742,43167520
743,43167520
741,43167521
742,43167521
743,43167521
741,43178791
742,43178791
743,43178791
741,43178793
742,43178793
743,43178793
741,43178795
742,43178795
743,43178795
741,43178797
742,43178797
743,43178797
741,43178799
742,43178799
743,43178799
741,43178801
742,43178801
743,43178801
741,43178803
742,43178803
743,43178803
741,43178805
742,43178805
743,43178805
741,43178807
742,43178807
743,43178807
741,43178809
742,43178809
743,43178809
741,43178811
742,43178811
743,43178811
741,43178813
742,43178813
743,43178813
741,43178815
742,43178815
743,43178815
741,43178817
742,43178817
743,43178817
741,43178819
742,43178819
743,43178819
741,43178821
742,43178821
743,43178821
741,43178823
742,43178823
743,43178823
741,43178825
742,43178825
743,43178825
741,43178827
742,43178827
743,43178827
741,43178829
742,43178829
743,43178829
741,43178831
742,43178831
743,43178831
741,43178833
742,43178833
743,43178833
741,43178835
742,43178835
743,43178835
741,43178837
742,43178837
743,43178837
741,43178839
742,43178839
743,43178839
741,43178841
742,43178841
743,43178841
741,43178843
742,43178843
743,43178843
741,43178844
742,43178844
743,43178844
741,43178847
742,43178847
743,43178847
741,43178849
742,43178849
743,43178849
741,43178851
742,43178851
743,43178851
741,43178853
742,43178853
743,43178853
741,43178854
742,43178854
743,43178854
741,43179109
742,43179109
743,43179109
741,43179111
742,43179111
743,43179111
741,43179115
742,43179115
743,43179115
741,43179116
742,43179116
743,43179116
741,43179117
742,43179117
743,43179117
741,43179118
742,43179118
743,43179118
741,43179119
742,43179119
743,43179119
741,43179289
742,43179289
743,43179289
741,43179290
742,43179290
743,43179290
741,43179291
742,43179291
743,43179291
741,43179292
742,43179292
743,43179292
741,43179293
742,43179293
743,43179293
741,43179294
742,43179294
743,43179294
741,43179295
742,43179295
743,43179295
741,43162794
742,43162794
743,43162794
741,43162795
742,43162795
743,43162795
741,43163030
742,43163030
743,43163030
741,43163334
742,43163334
743,43163334
741,43163335
742,43163335
743,43163335
741,43163336
742,43163336
743,43163336
741,43163345
742,43163345
743,43163345
741,43163346
742,43163346
743,43163346
741,43163783
742,43163783
743,43163783
741,43163785
742,43163785
743,43163785
741,43163786
742,43163786
743,43163786
741,43163787
742,43163787
743,43163787
741,43163790
742,43163790
743,43163790
741,43163791
742,43163791
743,43163791
741,43163792
742,43163792
743,43163792
741,43163794
742,43163794
743,43163794
741,43163795
742,43163795
743,43163795
741,43163797
742,43163797
743,43163797
741,43163800
742,43163800
743,43163800
741,43163820
742,43163820
743,43163820
741,43163821
742,43163821
743,43163821
741,43163822
742,43163822
743,43163822
741,43163823
742,43163823
743,43163823
741,43163824
742,43163824
743,43163824
741,43163825
742,43163825
743,43163825
741,43163826
742,43163826
743,43163826
741,43163827
742,43163827
743,43163827
741,43163828
742,43163828
743,43163828
741,43163829
742,43163829
743,43163829
741,43163830
742,43163830
743,43163830
741,43163831
742,43163831
743,43163831
741,43163832
742,43163832
743,43163832
741,43163833
742,43163833
743,43163833
741,43163834
742,43163834
743,43163834
741,43163866
742,43163866
743,43163866
741,43163867
742,43163867
743,43163867
741,43163868
742,43163868
743,43163868
741,43163869
742,43163869
743,43163869
741,43163870
742,43163870
743,43163870
741,43163871
742,43163871
743,43163871
741,43163872
742,43163872
743,43163872
741,43163873
742,43163873
743,43163873
741,43163874
742,43163874
743,43163874
741,43163875
742,43163875
743,43163875
741,43163876
742,43163876
743,43163876
741,43163877
742,43163877
743,43163877
741,43163878
742,43163878
743,43163878
741,43163879
742,43163879
743,43163879
741,43163880
742,43163880
743,43163880
741,43163881
742,43163881
743,43163881
741,43163882
742,43163882
743,43163882
741,43163883
742,43163883
743,43163883
741,43163884
742,43163884
743,43163884
741,43163885
742,43163885
743,43163885
741,43163886
742,43163886
743,43163886
741,43163887
742,43163887
743,43163887
741,43163888
742,43163888
743,43163888
741,43163889
742,43163889
743,43163889
741,43163890
742,43163890
743,43163890
741,43163891
742,43163891
743,43163891
741,43163892
742,43163892
743,43163892
741,43163893
742,43163893
743,43163893
741,43163894
742,43163894
743,43163894
741,43163895
742,43163895
743,43163895
741,43163896
742,43163896
743,43163896
741,43163935
742,43163935
743,43163935
741,43163936
742,43163936
743,43163936
741,43163954
742,43163954
743,43163954
741,43163962
742,43163962
743,43163962
741,43163963
742,43163963
743,43163963
741,43163969
742,43163969
743,43163969
741,43164019
742,43164019
743,43164019
741,43164069
742,43164069
743,43164069
741,43164101
742,43164101
743,43164101
741,43164110
742,43164110
743,43164110
741,43164365
742,43164365
743,43164365
741,43164366
742,43164366
743,43164366
741,43164367
742,43164367
743,43164367
741,43164368
742,43164368
743,43164368
741,43164369
742,43164369
743,43164369
741,43164486
742,43164486
743,43164486
741,43182016
742,43182016
743,43182016
741,43182044
742,43182044
743,43182044
741,43182045
742,43182045
743,43182045
741,43182261
742,43182261
743,43182261
741,43182292
742,43182292
743,43182292
741,43182328
742,43182328
743,43182328
741,43182340
742,43182340
743,43182340
741,43182342
742,43182342
743,43182342
741,43182455
742,43182455
743,43182455
741,43182457
742,43182457
743,43182457
741,43182491
742,43182491
743,43182491
741,43182559
742,43182559
743,43182559
741,43182562
742,43182562
743,43182562
741,43182568
742,43182568
743,43182568
741,43182614
742,43182614
743,43182614
741,43182629
742,43182629
743,43182629
741,43182642
742,43182642
743,43182642
741,43182684
742,43182684
743,43182684
741,43182700
742,43182700
743,43182700
741,43182759
742,43182759
743,43182759
741,43182781
742,43182781
743,43182781
741,43182820
742,43182820
743,43182820
741,43182823
742,43182823
743,43182823
741,43182826
742,43182826
743,43182826
741,43182827
742,43182827
743,43182827
741,43182828
742,43182828
743,43182828
741,43182829
742,43182829
743,43182829
741,43182830
742,43182830
743,43182830
741,43182831
742,43182831
743,43182831
741,43182832
742,43182832
743,43182832
741,43182833
742,43182833
743,43182833
741,43182834
742,43182834
743,43182834
741,43182835
742,43182835
743,43182835
741,43182848
742,43182848
743,43182848
741,43182849
742,43182849
743,43182849
741,43182850
742,43182850
743,43182850
741,43182851
742,43182851
743,43182851
741,43182852
742,43182852
743,43182852
741,43182853
742,43182853
743,43182853
741,43182854
742,43182854
743,43182854
741,43182855
742,43182855
743,43182855
741,43182856
742,43182856
743,43182856
741,43182857
742,43182857
743,43182857
741,43182858
742,43182858
743,43182858
741,43182872
742,43182872
743,43182872
741,43182873
742,43182873
743,43182873
741,43182874
742,43182874
743,43182874
741,43182875
742,43182875
743,43182875
741,43182876
742,43182876
743,43182876
741,43182877
742,43182877
743,43182877
741,43182878
742,43182878
743,43182878
741,43182879
742,43182879
743,43182879
741,43182880
742,43182880
743,43182880
741,43182881
742,43182881
743,43182881
741,43182895
742,43182895
743,43182895
741,43182897
742,43182897
743,43182897
741,43182898
742,43182898
743,43182898
741,43182900
742,43182900
743,43182900
741,43182908
742,43182908
743,43182908
741,43182909
742,43182909
743,43182909
741,43182910
742,43182910
743,43182910
741,43182911
742,43182911
743,43182911
741,43182912
742,43182912
743,43182912
741,43182914
742,43182914
743,43182914
741,43182917
742,43182917
743,43182917
741,43182918
742,43182918
743,43182918
741,43182920
742,43182920
743,43182920
741,43182928
742,43182928
743,43182928
741,43182929
742,43182929
743,43182929
741,43182930
742,43182930
743,43182930
741,43182931
742,43182931
743,43182931
741,43182932
742,43182932
743,43182932
741,43182936
742,43182936
743,43182936
741,43182937
742,43182937
743,43182937
741,43182939
742,43182939
743,43182939
741,43182940
742,43182940
743,43182940
741,43182948
742,43182948
743,43182948
741,43182949
742,43182949
743,43182949
741,43182950
742,43182950
743,43182950
741,43182951
742,43182951
743,43182951
741,43182952
742,43182952
743,43182952
741,43160892
742,43160892
743,43160892
741,43160895
742,43160895
743,43160895
741,43160905
742,43160905
743,43160905
741,43161013
742,43161013
743,43161013
741,43161029
742,43161029
743,43161029
741,43161052
742,43161052
743,43161052
741,43161094
742,43161094
743,43161094
741,43161128
742,43161128
743,43161128
741,43161130
742,43161130
743,43161130
741,43161181
742,43161181
743,43161181
741,43161432
742,43161432
743,43161432
741,43161883
742,43161883
743,43161883
741,43161887
742,43161887
743,43161887
741,43161888
742,43161888
743,43161888
741,43161892
742,43161892
743,43161892
741,43161895
742,43161895
743,43161895
741,43161897
742,43161897
743,43161897
741,43161898
742,43161898
743,43161898
741,43161900
742,43161900
743,43161900
741,43161901
742,43161901
743,43161901
741,43161902
742,43161902
743,43161902
741,43161903
742,43161903
743,43161903
741,43161904
742,43161904
743,43161904
741,43161905
742,43161905
743,43161905
741,43161906
742,43161906
743,43161906
741,43161907
742,43161907
743,43161907
741,43161908
742,43161908
743,43161908
741,43161909
742,43161909
743,43161909
741,43161910
742,43161910
743,43161910
741,43161911
742,43161911
743,43161911
741,43161912
742,43161912
743,43161912
741,43161913
742,43161913
743,43161913
741,43161914
742,43161914
743,43161914
741,43161915
742,43161915
743,43161915
741,43161916
742,43161916
743,43161916
741,43161917
742,43161917
743,43161917
741,43161918
742,43161918
743,43161918
741,43161934
742,43161934
743,43161934
741,43161935
742,43161935
743,43161935
741,43161936
742,43161936
743,43161936
741,43161937
742,43161937
743,43161937
741,43161938
742,43161938
743,43161938
741,43161939
742,43161939
743,43161939
741,43161940
742,43161940
743,43161940
741,43161941
742,43161941
743,43161941
741,43161942
742,43161942
743,43161942
741,43161943
742,43161943
743,43161943
741,43161944
742,43161944
743,43161944
741,43161945
742,43161945
743,43161945
741,43161946
742,43161946
743,43161946
741,43161947
742,43161947
743,43161947
741,43161948
742,43161948
743,43161948
741,43161949
742,43161949
743,43161949
741,43161950
742,43161950
743,43161950
741,43161951
742,43161951
743,43161951
741,43161952
742,43161952
743,43161952
741,43161953
742,43161953
743,43161953
741,43161954
742,43161954
743,43161954
741,43161955
742,43161955
743,43161955
741,43161956
742,43161956
743,43161956
741,43161957
742,43161957
743,43161957
741,43161958
742,43161958
743,43161958
741,43161959
742,43161959
743,43161959
741,43161960
742,43161960
743,43161960
741,43161961
742,43161961
743,43161961
741,43161962
742,43161962
743,43161962
741,43161963
742,43161963
743,43161963
741,43161964
742,43161964
743,43161964
741,43162001
742,43162001
743,43162001
741,43162006
742,43162006
743,43162006
741,43162017
742,43162017
743,43162017
741,43162032
742,43162032
743,43162032
741,43162052
742,43162052
743,43162052
741,43162067
742,43162067
743,43162067
741,43162084
742,43162084
743,43162084
741,43162099
742,43162099
743,43162099
741,43162112
742,43162112
743,43162112
741,43162131
742,43162131
743,43162131
741,43162150
742,43162150
743,43162150
741,43162167
742,43162167
743,43162167
741,43162193
742,43162193
743,43162193
741,43162459
742,43162459
743,43162459
741,43162460
742,43162460
743,43162460
741,43162461
742,43162461
743,43162461
741,43162462
742,43162462
743,43162462
741,43162463
742,43162463
743,43162463
